URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,33.0,58.0,-0.2747252717063157,0.17041198469960303,33.67741935483871,0.5131086142322098,13.676211187628368,17.225806451612904,274.0,534.0,0.9662921348314607,3.0,7.260299625468165
109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,30.0,25.0,0.09090908925619838,0.2140077812684522,24.366666666666667,0.3035019455252918,9.868067444876784,8.566666666666666,78.0,257.0,0.980544747081712,37.0,6.116731517509727
110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6.0,38.0,-0.7272727107438021,0.07732864661277918,22.782608695652176,0.45694200351493847,9.295820279666847,12.369565217391305,260.0,569.0,0.9578207381370826,2.0,6.769771528998243
111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,14.0,33.0,-0.40425531054775937,0.09791666646267361,19.865384615384617,0.5291666666666667,8.157820512820512,9.23076923076923,254.0,480.0,0.9958333333333333,0.0,7.395833333333333
112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,27.0,52.0,-0.3164556921967634,0.14684014842594767,19.358490566037737,0.5204460966542751,7.951574665076805,10.150943396226415,280.0,538.0,0.9795539033457249,2.0,7.237918215613383
113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,24.0,36.0,-0.19999999666666674,0.09584664521430249,23.5,0.4728434504792332,9.589137380191692,11.592592592592593,296.0,626.0,0.9648562300319489,8.0,6.829073482428115
114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,48.0,48.0,0.0,0.12834224581772427,23.11764705882353,0.45454545454545453,9.428877005347593,11.0,340.0,748.0,0.9652406417112299,4.0,6.708556149732621
115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,23.0,46.0,-0.33333332850241554,0.0697674417899217,25.816901408450704,0.47724974721941354,10.517660462268047,13.929577464788732,472.0,989.0,0.9110212335692619,9.0,6.6521739130434785
116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,25.0,25.0,0.0,0.13157894702216066,80.54545454545455,0.28157894736842104,32.330813397129184,34.54545454545455,107.0,380.0,0.9473684210526315,34.0,5.75
117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,41.0,80.0,-0.3223140469230244,0.12222222209876543,27.228571428571428,0.49696969696969695,11.09021645021645,14.142857142857142,492.0,990.0,0.9616161616161616,13.0,7.135353535353535
118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,33.0,55.0,-0.24999999715909094,0.1666666663510101,18.52173913043478,0.3977272727272727,7.567786561264822,7.6521739130434785,210.0,528.0,0.9734848484848485,6.0,6.284090909090909
119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,9.0,14.0,-0.21739129489603065,0.1229946517486917,23.928571428571427,0.4919786096256685,9.768220015278839,13.357142857142858,92.0,187.0,0.9037433155080213,1.0,7.363636363636363
120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,46.0,92.0,-0.3333333309178744,0.11292962347550767,25.03488372093023,0.47299509001636664,10.20315152437864,14.209302325581396,578.0,1222.0,0.9500818330605565,3.0,6.827332242225859
121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,34.0,65.0,-0.31313130996837063,0.1698113204634454,25.53968253968254,0.41337907375643224,10.381224645375589,9.253968253968255,241.0,583.0,0.9879931389365352,20.0,6.427101200686106
122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,31.0,69.0,-0.3799999962,0.12019230754784578,20.72289156626506,0.4735576923076923,8.478579703429101,10.024096385542169,394.0,832.0,0.9483173076923077,9.0,6.741586538461538
123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,41.0,84.0,-0.343999997248,0.14434180121900486,24.486486486486488,0.49884526558891457,9.994132700830162,11.702702702702704,432.0,866.0,0.9688221709006929,19.0,6.9110854503464205
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,47.0,74.0,-0.22314049402363229,0.11318989699420963,30.80952380952381,0.5032740879326474,12.525119158982584,16.96825396825397,538.0,1069.0,0.9008419083255379,8.0,6.922357343311506
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,55.0,18.0,0.506849308125352,0.0845886441661777,28.88888888888889,0.5504055619930475,11.775717780352776,13.698412698412698,475.0,863.0,0.9733487833140209,3.0,7.413673232908459
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,16.0,25.0,-0.21951218976799539,0.09951456286525591,25.757575757575758,0.4684466019417476,10.490408943807003,12.484848484848484,193.0,412.0,0.9490291262135923,2.0,6.902912621359223
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,45.0,96.0,-0.36170212509431116,0.1736453199831954,25.49206349206349,0.4839901477832512,10.390421455938698,12.88888888888889,393.0,812.0,0.9679802955665024,5.0,7.113300492610837
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,31.0,46.0,-0.19480519227525725,0.17948717906879447,22.545454545454547,0.5361305361305362,9.232634032634033,9.75,230.0,429.0,0.993006993006993,5.0,7.041958041958042
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5.0,28.0,-0.6969696758494038,0.0831234254833163,24.214285714285715,0.4508816120906801,9.86606693055056,14.178571428571429,179.0,397.0,0.9143576826196473,1.0,6.831234256926952
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,24.0,64.0,-0.45454544938016533,0.08988764035762244,36.02127659574468,0.39427987742594484,14.56622258926825,20.829787234042552,386.0,979.0,0.9591419816138917,2.0,6.556690500510725
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,89.0,32.0,0.4710743762721126,0.132821075595147,25.071428571428573,0.5159165751920965,10.234938058648268,13.014285714285714,470.0,911.0,0.9846322722283205,0.0,7.180021953896817
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,25.0,22.0,0.06382978587596201,0.07264296743022726,23.28813559322034,0.5193199381761978,9.522982212558615,10.966101694915254,336.0,647.0,0.9567233384853169,5.0,7.319938176197836
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,51.0,33.0,0.2142857117346939,0.15162454846277157,24.609756097560975,0.6173285198555957,10.09083384696663,13.512195121951219,342.0,554.0,0.9891696750902527,1.0,7.879061371841155
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,10.0,14.0,-0.1666666597222225,0.11111111059670782,26.928571428571427,0.5555555555555556,10.993650793650794,15.428571428571429,120.0,216.0,0.9907407407407407,4.0,7.662037037037037
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,6.0,7.0,-0.07692307100591762,0.09027777715084877,21.4375,0.3472222222222222,8.713888888888889,9.0,50.0,144.0,0.9861111111111112,2.0,6.354166666666667
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0.0,16.0,-0.9999999375000038,0.0935672509148114,19.428571428571427,0.543859649122807,7.988972431077695,8.142857142857142,93.0,171.0,0.9649122807017544,3.0,7.315789473684211
137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,4.0,8.0,-0.3333333055555579,0.10619468932571072,29.875,0.46017699115044247,12.134070796460179,14.125,52.0,113.0,0.9203539823008849,5.0,6.68141592920354
138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5.0,11.0,-0.37499997656250145,0.14285714158163268,18.571428571428573,0.6160714285714286,7.675000000000001,8.0,69.0,112.0,0.9910714285714286,6.0,7.455357142857143
139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,42.0,22.0,0.31249999511718757,0.1844380398142996,19.64516129032258,0.5677233429394812,8.085153853304824,11.193548387096774,197.0,347.0,0.9423631123919308,2.0,7.472622478386167
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,16.0,55.0,-0.5492957669113272,0.1337099809158004,26.05,0.455743879472693,10.602297551789079,13.275,242.0,531.0,0.911487758945386,0.0,6.564971751412429
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,8.0,49.0,-0.7192982329947679,0.12723214257314253,30.65625,0.453125,12.443750000000001,14.0,203.0,448.0,0.9642857142857143,4.0,6.763392857142857
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,37.0,72.0,-0.3211009144853127,0.11951754372859918,25.97142857142857,0.5350877192982456,10.602606516290727,13.028571428571428,488.0,912.0,0.9550438596491229,0.0,7.048245614035087
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5.0,26.0,-0.677419332986473,0.10231023068544479,18.08823529411765,0.47194719471947194,7.424072995534849,8.911764705882353,143.0,303.0,0.9900990099009901,1.0,6.993399339933993
144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,0.0,0.0,0.0,0.0,5.0,0.5,2.2,4.0,2.0,4.0,1.0,0.0,8.0
145,https://insights.blackcoffer.com/blockchain-in-fintech/,15.0,16.0,-0.032258063475546335,0.07192575389344373,26.22222222222222,0.5081206496519721,10.692137148749678,11.972222222222221,219.0,431.0,0.9860788863109049,2.0,7.470997679814385
146,https://insights.blackcoffer.com/blockchain-for-payments/,21.0,27.0,-0.1249999973958334,0.10434782586011342,18.979166666666668,0.5043478260869565,7.79340579710145,9.583333333333334,232.0,460.0,0.9847826086956522,5.0,7.506521739130434
147,https://insights.blackcoffer.com/the-future-of-investing/,39.0,14.0,0.47169810430758297,0.06324582331354914,27.625,0.5035799522673031,11.251431980906922,14.964285714285714,422.0,838.0,0.9248210023866349,18.0,6.883054892601432
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,28.0,47.0,-0.25333332995555563,0.12315270915738472,17.83076923076923,0.5533661740558292,7.353654161930024,9.36923076923077,337.0,609.0,0.986863711001642,3.0,6.983579638752053
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,37.0,4.0,0.8048780291493164,0.10991957075088588,25.5,0.646112600536193,10.458445040214478,13.321428571428571,241.0,373.0,0.9839142091152815,0.0,7.96514745308311
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,33.0,40.0,-0.09589040964533686,0.14285714257757898,16.046153846153846,0.5068493150684932,6.621201264488936,7.861538461538461,259.0,511.0,0.9941291585127201,7.0,7.101761252446184
